CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,Country,Recency,Tenure,AvgOrderValue,CancellationRate,Churned,R_Score,F_Score,M_Score,Segment,ChurnProbability
13470,2011-07-04 13:59:00,2011-01-23 09:51:00,10,2169.61,United Kingdom,159,162,216.96,0.1379,1,2,3,4,Regular,0.993
13471,2011-08-11 17:59:00,2010-12-16 10:21:00,27,8081.09,United Kingdom,121,238,299.3,0.0117,1,3,5,5,Regular,0.931
13472,2011-08-21 14:35:00,2010-12-07 12:17:00,21,7585.21,Belgium,111,257,361.2,0.0387,1,3,4,5,Regular,0.759
13473,2011-05-18 11:11:00,2010-12-16 16:48:00,10,2271.3,United Kingdom,206,152,227.13,0.0,1,2,3,4,Regular,0.993
13474,2011-08-23 11:35:00,2011-01-18 18:36:00,12,3254.29,United Kingdom,109,216,271.19,0.0764,1,3,3,4,Regular,0.993
13475,2011-07-06 19:27:00,2010-12-06 13:02:00,26,8902.57,Germany,157,212,342.41,0.0,1,2,5,5,At-Risk High Value,0.993
13476,2011-03-24 13:37:00,2010-12-12 14:47:00,12,3596.02,United Kingdom,261,101,299.67,0.0,1,1,3,4,Regular,0.993
13477,2011-04-30 08:49:00,2010-12-02 14:14:00,24,6159.01,Germany,224,148,256.63,0.0,1,1,5,4,At-Risk High Value,0.993
13478,2011-08-21 11:53:00,2010-12-26 19:55:00,18,6185.82,United Kingdom,111,237,343.66,0.0967,1,3,4,4,Regular,0.931
13479,2011-04-16 10:57:00,2010-12-08 07:06:00,11,3912.48,United Kingdom,238,129,355.68,0.087,1,1,3,4,Regular,0.993
13480,2011-08-25 13:01:00,2010-12-09 07:38:00,12,3534.59,United Kingdom,107,259,294.55,0.0,1,3,3,4,Regular,0.759
13481,2011-04-26 14:55:00,2010-12-08 15:27:00,10,3039.79,United Kingdom,228,138,303.98,0.0955,1,1,3,4,Regular,0.993
13482,2011-04-19 08:02:00,2010-12-05 12:53:00,12,2679.65,France,235,134,223.3,0.1688,1,1,3,4,Regular,0.993
13483,2011-04-05 19:40:00,2010-12-16 11:16:00,16,3191.07,United Kingdom,249,110,199.44,0.0,1,1,4,4,At-Risk High Value,0.993
13484,2011-05-09 10:30:00,2010-12-12 10:14:00,12,2940.88,Ireland,215,148,245.07,0.0,1,2,3,4,Regular,0.993
13485,2011-05-07 15:49:00,2010-12-04 11:38:00,26,7172.78,United Kingdom,217,154,275.88,0.0,1,2,5,5,At-Risk High Value,0.993
13486,2011-07-24 10:38:00,2011-01-11 11:29:00,9,2556.17,United Kingdom,139,193,284.02,0.1549,1,2,3,4,Regular,0.993
13487,2011-06-23 17:19:00,2010-12-29 08:52:00,20,5043.81,United Kingdom,170,176,252.19,0.0,1,2,4,4,At-Risk High Value,0.993
13488,2011-06-23 16:29:00,2010-12-08 09:07:00,23,7110.23,United Kingdom,170,197,309.14,0.0376,1,2,5,5,At-Risk High Value,0.993
13489,2011-07-11 19:10:00,2010-12-09 12:22:00,18,5811.73,United Kingdom,152,214,322.87,0.0,1,2,4,4,At-Risk High Value,0.993
13490,2011-06-23 13:56:00,2010-12-21 16:34:00,20,4664.11,Ireland,170,183,233.21,0.0,1,2,4,4,At-Risk High Value,0.993
13491,2011-06-27 19:32:00,2010-12-27 08:22:00,19,5459.15,United Kingdom,166,182,287.32,0.0677,1,2,4,4,At-Risk High Value,0.993
13492,2011-08-01 08:30:00,2010-12-13 16:39:00,14,2783.87,United Kingdom,131,230,198.85,0.0,1,3,4,4,Regular,0.95
13493,2011-04-10 18:54:00,2010-12-01 10:52:00,26,7280.57,United Kingdom,244,130,280.02,0.0,1,1,5,5,At-Risk High Value,0.993
13494,2011-04-07 10:07:00,2010-12-01 17:33:00,16,4474.7,Netherlands,247,126,279.67,0.0459,1,1,4,4,At-Risk High Value,0.993
13495,2011-04-07 07:16:00,2010-12-09 16:58:00,12,3746.86,United Kingdom,247,118,312.24,0.129,1,1,3,4,Regular,0.993
13496,2011-06-05 07:16:00,2010-12-04 18:45:00,23,5883.02,United Kingdom,188,182,255.78,0.0657,1,2,5,4,At-Risk High Value,0.993
13497,2011-03-30 16:27:00,2010-12-12 10:28:00,11,2039.75,United Kingdom,255,108,185.43,0.1389,1,1,3,4,Regular,0.993
13498,2011-07-03 11:34:00,2010-12-03 13:59:00,27,8356.36,United Kingdom,160,211,309.49,0.0,1,2,5,5,At-Risk High Value,0.993
13499,2011-05-19 09:43:00,2010-12-11 15:33:00,21,7374.87,Netherlands,205,158,351.18,0.0499,1,2,4,5,At-Risk High Value,0.993
13500,2011-07-26 12:33:00,2010-12-02 07:18:00,27,7687.96,United Kingdom,137,236,284.74,0.0,1,2,5,5,At-Risk High Value,0.931
13501,2011-07-23 12:37:00,2010-12-22 18:12:00,20,6185.87,Spain,140,212,309.29,0.0972,1,2,4,4,At-Risk High Value,0.993
13502,2011-03-31 19:56:00,2010-12-01 17:02:00,18,5076.3,United Kingdom,253,120,282.02,0.0,1,1,4,4,At-Risk High Value,0.993
13503,2011-06-01 14:38:00,2010-12-11 14:54:00,9,2801.82,United Kingdom,192,171,311.31,0.1095,1,2,3,4,Regular,0.993
13504,2011-08-19 18:24:00,2011-04-03 19:46:00,12,1682.27,United Kingdom,113,137,140.19,0.0,1,3,3,4,Regular,0.993
13505,2011-07-27 18:32:00,2010-12-04 10:53:00,11,3773.43,United Kingdom,136,235,343.04,0.0,1,3,3,4,Regular,1.0
13506,2011-04-10 08:18:00,2010-12-05 17:48:00,17,4786.69,United Kingdom,244,125,281.57,0.0,1,1,4,4,At-Risk High Value,0.993
13507,2011-03-28 17:01:00,2010-12-10 08:53:00,21,6419.2,United Kingdom,257,108,305.68,0.0484,1,1,4,5,At-Risk High Value,0.993
13508,2011-04-20 09:15:00,2010-12-26 14:25:00,12,3608.46,Germany,234,114,300.7,0.0,1,1,3,4,Regular,0.993
13509,2011-04-05 15:00:00,2010-12-31 16:07:00,17,5008.73,United Kingdom,249,94,294.63,0.0225,1,1,4,4,At-Risk High Value,0.993
13510,2011-08-30 08:02:00,2010-12-29 09:21:00,14,4557.1,Spain,102,243,325.51,0.0452,1,3,4,4,Regular,1.0
13511,2011-08-08 18:05:00,2010-12-04 16:27:00,25,8182.18,United Kingdom,124,247,327.29,0.0,1,3,5,5,Regular,0.759
13512,2011-05-26 09:11:00,2010-12-06 14:57:00,16,4843.85,United Kingdom,198,170,302.74,0.0,1,2,4,4,At-Risk High Value,0.993
13513,2011-04-26 16:14:00,2010-12-02 19:30:00,19,5792.78,United Kingdom,228,144,304.88,0.0,1,1,4,4,At-Risk High Value,0.993
13514,2011-04-02 19:17:00,2010-12-08 15:33:00,19,5379.15,France,252,115,283.11,0.06,1,1,4,4,At-Risk High Value,0.993
13515,2011-04-11 15:25:00,2010-12-22 14:19:00,9,2526.31,Netherlands,243,110,280.7,0.1014,1,1,3,4,Regular,0.993
13516,2011-05-19 16:34:00,2010-12-11 12:10:00,9,2744.56,United Kingdom,205,159,304.95,0.1429,1,2,3,4,Regular,0.993
13517,2011-06-25 19:56:00,2011-02-04 16:57:00,18,5832.54,United Kingdom,167,141,324.03,0.0,1,2,4,4,At-Risk High Value,0.993
13518,2011-06-24 10:46:00,2010-12-08 18:27:00,28,7798.96,United Kingdom,169,197,278.53,0.0,1,2,5,5,At-Risk High Value,0.993
13519,2011-05-09 07:08:00,2010-12-20 07:27:00,10,2567.05,United Kingdom,215,139,256.71,0.0,1,2,3,4,Regular,0.993
13520,2011-08-13 10:57:00,2010-12-18 17:59:00,12,3885.65,United Kingdom,119,237,323.8,0.0,1,3,3,4,Regular,1.0
13521,2011-05-12 19:12:00,2010-12-03 07:44:00,23,7352.97,United Kingdom,212,160,319.69,0.036,1,2,5,5,At-Risk High Value,0.993
13522,2011-07-03 18:47:00,2010-12-03 19:41:00,11,3069.71,United Kingdom,160,211,279.06,0.0667,1,2,3,4,Regular,0.993
13523,2011-07-27 18:50:00,2010-12-03 18:29:00,12,3354.5,United Kingdom,136,236,279.54,0.0,1,3,3,4,Regular,1.0
13524,2011-07-27 11:28:00,2010-12-03 15:03:00,10,2590.86,United Kingdom,136,235,259.09,0.0,1,3,3,4,Regular,0.95
13525,2011-07-08 17:25:00,2011-01-24 18:04:00,13,4175.71,United Kingdom,155,164,321.21,0.0,1,2,4,4,At-Risk High Value,0.993
13526,2011-04-30 07:28:00,2010-12-06 08:05:00,13,3232.5,United Kingdom,224,144,248.65,0.1648,1,1,4,4,At-Risk High Value,0.993
13527,2011-04-28 10:07:00,2010-12-19 09:46:00,10,2814.96,United Kingdom,226,130,281.5,0.0219,1,1,3,4,Regular,0.993
13528,2011-03-24 07:23:00,2010-12-09 15:57:00,25,6034.61,United Kingdom,261,104,241.38,0.0515,1,1,5,4,At-Risk High Value,0.993
13529,2011-05-03 12:38:00,2010-12-01 15:26:00,20,4343.14,Ireland,221,152,217.16,0.0,1,2,4,4,At-Risk High Value,0.993
13530,2011-04-29 15:42:00,2010-12-13 12:05:00,21,6137.83,Belgium,225,137,292.28,0.0,1,1,4,4,At-Risk High Value,0.993
13531,2011-05-31 16:55:00,2010-12-15 07:46:00,25,7430.85,United Kingdom,193,167,297.23,0.0,1,2,5,5,At-Risk High Value,0.993
13532,2011-05-14 11:02:00,2010-12-18 18:04:00,23,4996.7,United Kingdom,210,146,217.25,0.0,1,2,5,4,At-Risk High Value,0.993
13533,2011-05-19 08:59:00,2010-12-09 11:48:00,23,6963.98,United Kingdom,205,160,302.78,0.0606,1,2,5,5,At-Risk High Value,0.993
13534,2011-08-09 17:01:00,2010-12-03 19:12:00,21,4837.45,Portugal,123,248,230.35,0.0,1,3,4,4,Regular,0.447
13535,2011-05-03 16:50:00,2010-12-10 15:09:00,21,6424.37,United Kingdom,221,144,305.92,0.0,1,2,4,5,At-Risk High Value,0.993
13536,2011-06-13 10:23:00,2010-12-13 11:17:00,20,5485.55,United Kingdom,180,181,274.28,0.0247,1,2,4,4,At-Risk High Value,0.993
13537,2011-05-07 10:35:00,2010-12-08 11:11:00,10,2229.57,United Kingdom,217,149,222.96,0.0,1,2,3,4,Regular,0.993
13538,2011-04-06 09:15:00,2010-12-01 12:50:00,19,5556.46,United Kingdom,248,125,292.45,0.0763,1,1,4,4,At-Risk High Value,0.993
13539,2011-04-22 09:33:00,2010-12-07 07:44:00,21,4969.76,Netherlands,232,136,236.66,0.0,1,1,4,4,At-Risk High Value,0.993
13540,2011-06-21 13:18:00,2011-01-18 17:15:00,9,4048.1,United Kingdom,172,153,449.79,0.1827,1,2,3,4,Regular,0.993
13541,2011-05-15 10:10:00,2010-12-19 12:06:00,20,6916.7,United Kingdom,209,146,345.84,0.0,1,2,4,5,At-Risk High Value,0.993
13542,2011-06-07 18:32:00,2010-12-21 09:04:00,26,7298.47,United Kingdom,186,168,280.71,0.0519,1,2,5,5,At-Risk High Value,0.993
13543,2011-08-31 14:43:00,2010-12-04 13:39:00,25,5480.83,United Kingdom,101,270,219.23,0.0912,1,3,5,4,Regular,0.014
13544,2011-04-08 15:44:00,2010-12-13 09:25:00,12,3992.46,United Kingdom,246,116,332.7,0.1308,1,1,3,4,Regular,0.993
13545,2011-06-30 17:54:00,2010-12-02 08:23:00,17,5566.48,United Kingdom,163,210,327.44,0.0,1,2,4,4,At-Risk High Value,0.993
13546,2011-05-24 18:56:00,2010-12-02 13:11:00,12,4260.64,United Kingdom,200,173,355.05,0.0695,1,2,3,4,Regular,0.993
13547,2011-04-13 15:57:00,2010-12-01 17:11:00,27,7706.55,United Kingdom,241,132,285.43,0.0481,1,1,5,5,At-Risk High Value,0.993
13548,2011-08-18 15:15:00,2010-12-12 15:06:00,10,2958.37,Spain,114,249,295.84,0.0,1,3,3,4,Regular,0.759
13549,2011-06-05 17:28:00,2010-12-09 10:05:00,13,3547.36,United Kingdom,188,178,272.87,0.0,1,2,4,4,At-Risk High Value,0.993
13550,2011-08-10 07:45:00,2010-12-14 19:14:00,17,4188.59,United Kingdom,122,238,246.39,0.0,1,3,4,4,Regular,0.65
13551,2011-04-09 16:12:00,2010-12-01 11:42:00,17,5234.13,Germany,245,129,307.89,0.0921,1,1,4,4,At-Risk High Value,0.993
13552,2011-05-23 19:01:00,2011-02-07 16:53:00,16,5045.1,United Kingdom,201,105,315.32,0.0,1,2,4,4,At-Risk High Value,0.993
13553,2011-04-16 14:25:00,2010-12-02 11:14:00,15,3616.42,United Kingdom,238,135,241.09,0.0,1,1,4,4,At-Risk High Value,0.993
13554,2011-06-04 14:37:00,2010-12-01 14:45:00,25,5662.86,Germany,189,184,226.51,0.0554,1,2,5,4,At-Risk High Value,0.993
13555,2011-08-17 11:42:00,2010-12-06 14:16:00,19,5328.06,Portugal,115,253,280.42,0.0528,1,3,4,4,Regular,0.759
13556,2011-08-10 19:40:00,2011-01-09 15:28:00,18,4747.48,United Kingdom,122,213,263.75,0.0,1,3,4,4,Regular,0.993
13557,2011-05-22 14:15:00,2010-12-04 16:36:00,27,7672.71,United Kingdom,202,168,284.17,0.0,1,2,5,5,At-Risk High Value,0.993
13558,2011-09-05 12:55:00,2010-12-12 11:22:00,22,7192.02,United Kingdom,96,267,326.91,0.0,1,3,4,5,Regular,0.55
13559,2011-07-06 08:37:00,2010-12-13 14:29:00,13,3874.68,United Kingdom,157,204,298.05,0.0,1,2,4,4,At-Risk High Value,0.993
13560,2011-04-14 13:53:00,2010-12-02 13:14:00,14,3914.48,United Kingdom,240,133,279.61,0.0,1,1,4,4,At-Risk High Value,0.993
13561,2011-04-20 10:35:00,2010-12-05 12:13:00,21,6335.73,United Kingdom,234,135,301.7,0.0,1,1,4,5,At-Risk High Value,0.993
13562,2011-06-22 19:31:00,2010-12-02 16:03:00,22,5749.17,United Kingdom,171,202,261.33,0.0648,1,2,4,4,At-Risk High Value,0.993
13563,2011-06-13 11:07:00,2010-12-18 09:35:00,26,8426.55,United Kingdom,180,177,324.1,0.003,1,2,5,5,At-Risk High Value,0.993
13564,2011-05-18 19:04:00,2010-12-06 10:16:00,24,6742.73,United Kingdom,206,163,280.95,0.049,1,2,5,5,At-Risk High Value,0.993
13565,2011-08-28 09:22:00,2011-01-15 19:52:00,13,5761.56,Spain,104,224,443.2,0.0,1,3,4,4,Regular,1.0
13566,2011-08-14 19:02:00,2010-12-08 10:00:00,11,4760.43,United Kingdom,118,249,432.77,0.0,1,3,3,4,Regular,0.759
13567,2011-08-30 17:42:00,2010-12-22 16:29:00,11,2119.98,Ireland,102,251,192.73,0.0,1,3,3,4,Regular,0.447
13568,2011-07-13 18:29:00,2010-12-19 10:22:00,10,2808.8,United Kingdom,150,206,280.88,0.0,1,2,3,4,Regular,0.993
13569,2011-03-26 17:13:00,2010-12-04 11:20:00,18,6495.22,United Kingdom,259,112,360.85,0.0,1,1,4,5,At-Risk High Value,0.993
13570,2011-07-26 15:00:00,2010-12-03 11:37:00,19,5668.49,United Kingdom,137,235,298.34,0.0,1,2,4,4,At-Risk High Value,0.65
13571,2011-03-24 17:22:00,2010-12-24 14:44:00,12,4194.96,United Kingdom,261,90,349.58,0.0,1,1,3,4,Regular,0.993
13572,2011-04-27 08:37:00,2010-12-01 16:52:00,19,5489.84,Germany,227,146,288.94,0.0423,1,1,4,4,At-Risk High Value,0.993
13573,2011-05-15 16:21:00,2010-12-01 10:23:00,25,6624.49,United Kingdom,209,165,264.98,0.0,1,2,5,5,At-Risk High Value,0.993
13574,2011-08-29 18:31:00,2010-12-12 13:13:00,24,6585.31,United Kingdom,103,260,274.39,0.038,1,3,5,5,Regular,0.759
13575,2011-06-15 09:44:00,2010-12-07 17:43:00,13,3285.34,Spain,178,189,252.72,0.0,1,2,4,4,At-Risk High Value,0.993
13576,2011-06-23 07:08:00,2010-12-07 14:05:00,23,5732.96,Netherlands,170,197,249.26,0.0115,1,2,5,4,At-Risk High Value,0.993
13577,2011-05-20 17:47:00,2011-01-08 15:03:00,8,3040.16,France,204,132,380.02,0.1267,1,2,3,4,Regular,0.993
13578,2011-04-12 13:40:00,2010-12-15 09:06:00,27,7535.15,United Kingdom,242,118,279.08,0.0237,1,1,5,5,At-Risk High Value,0.993
13579,2011-04-15 19:48:00,2010-12-04 11:00:00,21,5580.21,United Kingdom,239,132,265.72,0.0,1,1,4,4,At-Risk High Value,0.993
13580,2011-05-27 09:47:00,2010-12-17 14:08:00,19,5606.53,United Kingdom,197,160,295.08,0.0,1,2,4,4,At-Risk High Value,0.993
13581,2011-04-17 09:09:00,2010-12-10 10:59:00,20,5694.18,United Kingdom,237,127,284.71,0.0,1,1,4,4,At-Risk High Value,0.993
13582,2011-05-19 19:04:00,2010-12-20 14:16:00,16,5605.08,Netherlands,205,150,350.32,0.0,1,2,4,4,At-Risk High Value,0.993
13583,2011-03-24 13:27:00,2010-12-08 12:51:00,25,7116.45,Belgium,261,106,284.66,0.0,1,1,5,5,At-Risk High Value,0.993
13584,2011-06-16 09:56:00,2010-12-05 15:54:00,20,6471.75,Ireland,177,192,323.59,0.0,1,2,4,5,At-Risk High Value,0.993
13585,2011-05-27 10:30:00,2010-12-06 15:44:00,13,3638.37,Germany,197,171,279.87,0.0,1,2,4,4,At-Risk High Value,0.993
13586,2011-07-20 09:41:00,2010-12-06 08:44:00,14,3457.02,United Kingdom,143,226,246.93,0.0,1,2,4,4,At-Risk High Value,1.0
13587,2011-07-20 13:36:00,2011-01-06 09:27:00,15,5627.72,United Kingdom,143,195,375.18,0.0,1,2,4,4,At-Risk High Value,0.993
13588,2011-07-01 15:57:00,2010-12-10 13:57:00,13,3507.64,United Kingdom,162,203,269.82,0.0,1,2,4,4,At-Risk High Value,0.993
13589,2011-08-05 13:04:00,2010-12-09 10:31:00,14,3516.44,United Kingdom,127,239,251.17,0.113,1,3,4,4,Regular,1.0
13590,2011-06-26 11:41:00,2010-12-12 13:25:00,15,4757.94,United Kingdom,167,195,317.2,0.0,1,2,4,4,At-Risk High Value,0.993
13591,2011-08-09 19:45:00,2010-12-05 08:38:00,27,7265.18,Netherlands,123,247,269.08,0.0,1,3,5,5,Regular,0.447
13592,2011-08-28 15:21:00,2010-12-31 16:33:00,18,5087.6,United Kingdom,104,239,282.64,0.0,1,3,4,4,Regular,0.65
13593,2011-04-26 09:32:00,2010-12-14 18:32:00,22,7463.97,Portugal,228,132,339.27,0.0363,1,1,4,5,At-Risk High Value,0.993
13594,2011-04-07 13:39:00,2010-12-25 10:26:00,11,3534.11,United Kingdom,247,103,321.28,0.0,1,1,3,4,Regular,0.993
13595,2011-05-31 09:06:00,2010-12-08 16:20:00,18,4309.22,United Kingdom,193,173,239.4,0.0,1,2,4,4,At-Risk High Value,0.993
13596,2011-05-10 13:25:00,2010-12-02 16:22:00,18,5344.32,United Kingdom,214,158,296.91,0.0,1,2,4,4,At-Risk High Value,0.993
13597,2011-05-14 10:42:00,2011-01-05 09:13:00,15,4111.5,United Kingdom,210,129,274.1,0.0278,1,2,4,4,At-Risk High Value,0.993
13598,2011-06-09 15:16:00,2010-12-01 16:28:00,11,2704.33,United Kingdom,184,189,245.85,0.0,1,2,3,4,Regular,0.993
13599,2011-08-23 17:13:00,2010-12-07 08:51:00,23,6751.98,United Kingdom,109,259,293.56,0.0767,1,3,5,5,Regular,0.759
13600,2011-06-23 15:13:00,2010-12-02 08:16:00,20,6347.21,United Kingdom,170,203,317.36,0.0,1,2,4,5,At-Risk High Value,0.993
13601,2011-07-20 10:03:00,2010-12-01 07:00:00,25,7755.3,United Kingdom,143,231,310.21,0.0,1,2,5,5,At-Risk High Value,0.931
13602,2011-08-05 10:11:00,2010-12-11 11:44:00,28,9352.13,Spain,127,236,334.0,0.0,1,3,5,5,Regular,0.931
13603,2011-04-06 10:28:00,2010-12-02 07:49:00,11,3827.43,United Kingdom,248,125,347.95,0.0,1,1,3,4,Regular,0.993
13604,2011-04-16 07:11:00,2010-12-14 18:37:00,18,4773.58,France,238,122,265.2,0.0047,1,1,4,4,At-Risk High Value,0.993
13605,2011-04-08 19:48:00,2010-12-03 14:46:00,28,7536.46,Portugal,246,126,269.16,0.0,1,1,5,5,At-Risk High Value,0.993
13606,2011-06-06 10:39:00,2010-12-27 18:15:00,10,3361.25,United Kingdom,187,160,336.12,0.0,1,2,3,4,Regular,0.993
13607,2011-05-21 18:46:00,2010-12-07 09:19:00,20,6475.49,Ireland,203,165,323.77,0.051,1,2,4,5,At-Risk High Value,0.993
13608,2011-05-27 11:19:00,2010-12-05 13:11:00,15,3495.0,United Kingdom,197,172,233.0,0.1034,1,2,4,4,At-Risk High Value,0.993
13609,2011-05-30 13:29:00,2010-12-04 11:02:00,24,5828.55,United Kingdom,194,177,242.86,0.0424,1,2,5,4,At-Risk High Value,0.993
13610,2011-05-20 15:58:00,2010-12-13 19:23:00,23,5322.48,United Kingdom,204,157,231.41,0.0,1,2,5,4,At-Risk High Value,0.993
13611,2011-07-05 16:20:00,2010-12-06 18:48:00,21,6487.89,United Kingdom,158,210,308.95,0.0,1,2,4,5,At-Risk High Value,0.993
13612,2011-08-22 13:41:00,2010-12-20 08:25:00,27,7068.17,United Kingdom,110,245,261.78,0.0,1,3,5,5,Regular,0.931
13613,2011-05-20 10:12:00,2011-01-21 09:14:00,10,1947.14,Ireland,204,119,194.71,0.1538,1,2,3,4,Regular,0.993
13614,2011-04-29 16:14:00,2010-12-21 15:25:00,12,3006.83,United Kingdom,225,129,250.57,0.1783,1,1,3,4,Regular,0.993
13615,2011-07-10 07:42:00,2010-12-12 14:30:00,13,4017.68,United Kingdom,153,209,309.05,0.0449,1,2,4,4,At-Risk High Value,0.993
13616,2011-08-31 12:52:00,2010-12-20 18:39:00,22,7001.22,United Kingdom,101,253,318.24,0.0,1,3,4,5,Regular,0.759
13617,2011-05-04 15:24:00,2010-12-09 18:19:00,14,3451.72,United Kingdom,220,145,246.55,0.0,1,2,4,4,At-Risk High Value,0.993
13618,2011-05-16 19:13:00,2010-12-20 18:06:00,19,4996.44,Belgium,208,147,262.97,0.0516,1,2,4,4,At-Risk High Value,0.993
13619,2011-07-16 13:06:00,2010-12-04 18:05:00,28,7177.49,United Kingdom,147,223,256.34,0.0,1,2,5,5,At-Risk High Value,0.931
13620,2011-07-02 17:16:00,2011-01-12 07:16:00,11,2738.04,United Kingdom,161,171,248.91,0.0,1,2,3,4,Regular,0.993
13621,2011-08-18 12:32:00,2010-12-30 18:46:00,15,3107.89,United Kingdom,114,230,207.19,0.0,1,3,4,4,Regular,1.0
13622,2011-08-20 16:46:00,2010-12-11 07:28:00,14,2905.84,United Kingdom,112,252,207.56,0.1034,1,3,4,4,Regular,0.447
13623,2011-09-02 11:50:00,2010-12-05 09:10:00,21,6927.98,Germany,99,271,329.9,0.0,1,3,4,5,Regular,0.55
13624,2011-05-12 15:14:00,2010-12-03 19:32:00,22,5990.0,United Kingdom,212,159,272.27,0.0,1,2,4,4,At-Risk High Value,0.993
13625,2011-06-20 07:34:00,2010-12-10 19:22:00,16,4009.61,United Kingdom,173,191,250.6,0.0,1,2,4,4,At-Risk High Value,0.993
13626,2011-05-20 10:11:00,2010-12-18 17:30:00,21,6817.35,Ireland,204,152,324.64,0.0,1,2,4,5,At-Risk High Value,0.993
13627,2011-07-03 08:02:00,2011-02-27 09:31:00,10,2292.6,United Kingdom,160,125,229.26,0.0,1,2,3,4,Regular,0.993
13628,2011-09-02 11:39:00,2010-12-23 07:03:00,22,5420.11,United Kingdom,99,253,246.37,0.0,1,3,4,4,Regular,0.447
13629,2011-08-17 08:20:00,2010-12-01 07:48:00,27,7732.81,United Kingdom,115,259,286.4,0.0,1,3,5,5,Regular,0.759
13630,2011-05-23 18:05:00,2010-12-31 07:47:00,19,6900.78,United Kingdom,201,143,363.2,0.0427,1,2,4,5,At-Risk High Value,0.993
13631,2011-05-18 11:35:00,2010-12-05 11:18:00,20,5178.03,United Kingdom,206,164,258.9,0.0669,1,2,4,4,At-Risk High Value,0.993
13632,2011-08-06 15:26:00,2010-12-05 11:37:00,15,5163.88,United Kingdom,126,244,344.26,0.0,1,3,4,4,Regular,1.0
13633,2011-08-09 18:17:00,2010-12-08 17:54:00,24,7812.97,United Kingdom,123,244,325.54,0.0,1,3,5,5,Regular,0.931
13634,2011-05-07 18:07:00,2010-12-05 09:26:00,17,5407.9,Germany,217,153,318.11,0.0,1,2,4,4,At-Risk High Value,0.993
13635,2011-08-13 07:34:00,2010-12-06 13:52:00,20,5344.81,United Kingdom,119,249,267.24,0.0513,1,3,4,4,Regular,0.447
13636,2011-08-10 11:28:00,2010-12-12 14:45:00,25,7667.79,United Kingdom,122,240,306.71,0.0541,1,3,5,5,Regular,0.931
13637,2011-03-30 08:33:00,2010-12-03 18:13:00,18,4430.78,United Kingdom,255,116,246.15,0.0,1,1,4,4,At-Risk High Value,0.993
13638,2011-05-01 18:35:00,2010-12-18 10:11:00,13,3607.54,United Kingdom,223,134,277.5,0.0,1,2,4,4,At-Risk High Value,0.993
13639,2011-08-26 12:30:00,2011-01-03 07:27:00,20,6024.63,United Kingdom,106,235,301.23,0.0805,1,3,4,4,Regular,0.931
13640,2011-09-05 19:43:00,2011-01-02 08:27:00,22,6280.52,Netherlands,96,246,285.48,0.0218,1,3,4,5,Regular,0.759
13641,2011-09-05 15:40:00,2010-12-13 13:09:00,25,6206.18,United Kingdom,96,266,248.25,0.0,1,3,5,5,Regular,0.55
13642,2011-03-29 08:51:00,2010-12-22 08:00:00,17,6006.27,United Kingdom,256,97,353.31,0.1246,1,1,4,4,At-Risk High Value,0.993
13643,2011-05-20 08:59:00,2010-12-08 12:10:00,23,6794.21,United Kingdom,204,162,295.4,0.0367,1,2,5,5,At-Risk High Value,0.993
13644,2011-08-13 10:20:00,2010-12-12 09:57:00,20,6887.79,United Kingdom,119,244,344.39,0.0,1,3,4,5,Regular,0.931
13645,2011-07-02 10:11:00,2010-12-17 10:09:00,20,4827.83,United Kingdom,161,197,241.39,0.0312,1,2,4,4,At-Risk High Value,0.993
13646,2011-06-17 16:34:00,2010-12-07 13:47:00,11,3139.14,United Kingdom,176,192,285.38,0.0,1,2,3,4,Regular,0.993
13647,2011-04-22 08:25:00,2010-12-02 18:15:00,11,3540.36,Germany,232,140,321.85,0.0,1,1,3,4,Regular,0.993
13648,2011-05-13 11:27:00,2011-01-16 10:32:00,15,6016.37,France,211,117,401.09,0.0,1,2,4,4,At-Risk High Value,0.993
13649,2011-08-18 09:24:00,2010-12-21 11:33:00,11,3980.62,United Kingdom,114,239,361.87,0.0,1,3,3,4,Regular,1.0
13650,2011-07-31 16:47:00,2010-12-10 07:50:00,21,6084.96,Spain,132,233,289.76,0.0,1,3,4,4,Regular,0.931
13651,2011-08-30 11:38:00,2010-12-14 19:27:00,14,4090.34,United Kingdom,102,258,292.17,0.0,1,3,4,4,Regular,0.759
13652,2011-05-28 19:00:00,2010-12-20 09:56:00,15,3959.36,Portugal,196,159,263.96,0.0645,1,2,4,4,At-Risk High Value,0.993
13653,2011-07-19 18:34:00,2010-12-17 19:56:00,14,4036.18,France,144,213,288.3,0.0,1,2,4,4,At-Risk High Value,0.993
13654,2011-08-04 16:29:00,2010-12-08 16:47:00,12,2969.87,Belgium,128,238,247.49,0.0,1,3,3,4,Regular,1.0
13655,2011-08-02 08:49:00,2010-12-15 19:06:00,25,7260.68,United Kingdom,130,229,290.43,0.0,1,3,5,5,Regular,0.931
13656,2011-07-21 11:20:00,2010-12-07 14:37:00,18,4196.42,Portugal,142,225,233.13,0.0,1,2,4,4,At-Risk High Value,0.65
13657,2011-05-05 09:55:00,2010-12-01 11:32:00,20,5527.73,United Kingdom,219,154,276.39,0.0,1,2,4,4,At-Risk High Value,0.993
13658,2011-08-16 07:35:00,2010-12-22 09:27:00,28,8219.07,United Kingdom,116,236,293.54,0.0,1,3,5,5,Regular,0.931
